(0.79, -0.09, -0.61), (-0.79, -0.50, -0.35), (-0.92, -0.24, -0.32), (-0.88, -0.10, -0.47), (-0.51, -0.38, -0.77)
(0.88, -0.28, -0.39), (-0.77, -0.50, -0.40), (-0.80, -0.27, -0.54), (-0.61, -0.27, -0.74), (-0.08, -0.49, -0.87)
(0.92, 0.04, -0.38), (-0.64, -0.68, -0.35), (-0.73, -0.48, -0.48), (-0.62, -0.41, -0.66), (-0.13, -0.57, -0.81)
(0.93, 0.11, -0.36), (-0.63, -0.67, -0.39), (-0.75, -0.47, -0.47), (-0.66, -0.39, -0.64), (-0.23, -0.53, -0.82)
(0.90, 0.05, -0.44), (-0.65, -0.60, -0.46), (-0.81, -0.36, -0.46), (-0.68, -0.35, -0.64), (-0.16, -0.53, -0.83)
(0.85, 0.03, -0.52), (-0.54, -0.68, -0.49), (-0.77, -0.43, -0.48), (-0.75, -0.27, -0.60), (-0.35, -0.40, -0.85)
(0.87, 0.07, -0.49), (-0.65, -0.64, -0.42), (-0.84, -0.33, -0.43), (-0.78, -0.25, -0.57), (-0.40, -0.37, -0.84)
(0.82, 0.06, -0.57), (-0.63, -0.68, -0.39), (-0.83, -0.37, -0.41), (-0.78, -0.30, -0.55), (-0.46, -0.36, -0.82)
(0.77, 0.21, -0.61), (-0.66, -0.65, -0.37), (-0.85, -0.38, -0.36), (-0.83, -0.27, -0.50), (-0.48, -0.38, -0.79)
(0.71, 0.21, -0.67), (-0.71, -0.59, -0.38), (-0.87, -0.32, -0.36), (-0.84, -0.23, -0.50), (-0.46, -0.40, -0.79)
(0.80, 0.17, -0.58), (-0.61, -0.61, -0.51), (-0.75, -0.35, -0.56), (-0.69, -0.22, -0.69), (-0.36, -0.36, -0.86)
(0.90, 0.05, -0.43), (-0.55, -0.58, -0.60), (-0.67, -0.30, -0.68), (-0.59, -0.15, -0.79), (-0.30, -0.25, -0.92)
(0.91, 0.10, -0.41), (-0.51, -0.60, -0.62), (-0.64, -0.34, -0.69), (-0.57, -0.20, -0.80), (-0.25, -0.28, -0.93)
(0.89, 0.13, -0.44), (-0.64, -0.64, -0.43), (-0.83, -0.32, -0.46), (-0.75, -0.27, -0.60), (-0.38, -0.33, -0.86)
(0.68, 0.07, -0.73), (-0.69, -0.68, -0.26), (-0.86, -0.45, -0.25), (-0.88, -0.33, -0.34), (-0.61, -0.42, -0.67)
(0.64, 0.12, -0.76), (-0.80, -0.49, -0.35), (-0.93, -0.27, -0.23), (-0.95, -0.16, -0.25), (-0.80, -0.19, -0.56)
(0.59, 0.15, -0.79), (-0.84, -0.46, -0.28), (-0.96, -0.24, -0.14), (-0.98, -0.12, -0.13), (-0.86, -0.16, -0.48)
(0.59, 0.16, -0.79), (-0.88, -0.37, -0.29), (-0.98, -0.17, -0.13), (-0.99, -0.06, -0.10), (-0.88, -0.15, -0.45)
(0.68, 0.08, -0.72), (-0.76, -0.59, -0.28), (-0.91, -0.34, -0.25), (-0.92, -0.23, -0.31), (-0.64, -0.38, -0.67)
(0.79, 0.07, -0.61), (-0.59, -0.71, -0.38), (-0.82, -0.44, -0.37), (-0.82, -0.35, -0.46), (-0.50, -0.44, -0.75)
(0.81, -0.02, -0.58), (-0.71, -0.65, -0.27), (-0.87, -0.37, -0.33), (-0.83, -0.27, -0.49), (-0.46, -0.50, -0.74)
(0.88, -0.05, -0.48), (-0.68, -0.68, -0.29), (-0.81, -0.44, -0.39), (-0.71, -0.38, -0.59), (-0.36, -0.56, -0.75)
(0.89, -0.06, -0.45), (-0.53, -0.79, -0.31), (-0.65, -0.62, -0.45), (-0.50, -0.60, -0.63), (-0.03, -0.72, -0.70)
(0.81, -0.05, -0.59), (-0.36, -0.90, -0.24), (-0.61, -0.70, -0.37), (-0.51, -0.65, -0.56), (0.03, -0.78, -0.62)
(0.81, -0.04, -0.59), (-0.55, -0.79, -0.27), (-0.75, -0.55, -0.35), (-0.71, -0.48, -0.52), (-0.26, -0.67, -0.70)
(0.84, -0.04, -0.55), (-0.66, -0.70, -0.26), (-0.81, -0.48, -0.34), (-0.75, -0.40, -0.53), (-0.38, -0.62, -0.68)
(0.78, -0.05, -0.62), (-0.54, -0.78, -0.32), (-0.76, -0.53, -0.39), (-0.72, -0.43, -0.55), (-0.38, -0.53, -0.76)
(0.77, 0.16, -0.61), (-0.68, -0.65, -0.34), (-0.85, -0.40, -0.33), (-0.84, -0.28, -0.46), (-0.58, -0.35, -0.74)
(0.75, 0.17, -0.64), (-0.75, -0.53, -0.39), (-0.92, -0.27, -0.30), (-0.91, -0.15, -0.39), (-0.67, -0.23, -0.71)
(0.74, 0.22, -0.64), (-0.77, -0.52, -0.37), (-0.91, -0.27, -0.31), (-0.91, -0.17, -0.38), (-0.63, -0.29, -0.72)
(0.83, 0.15, -0.54), (-0.58, -0.69, -0.42), (-0.80, -0.39, -0.45), (-0.78, -0.31, -0.54), (-0.47, -0.34, -0.82)
(0.89, 0.17, -0.41), (-0.52, -0.66, -0.54), (-0.75, -0.41, -0.52), (-0.75, -0.30, -0.59), (-0.40, -0.37, -0.84)
(0.89, 0.07, -0.45), (-0.47, -0.67, -0.58), (-0.71, -0.41, -0.57), (-0.69, -0.30, -0.66), (-0.37, -0.37, -0.85)
(0.89, 0.10, -0.45), (-0.51, -0.77, -0.39), (-0.76, -0.48, -0.44), (-0.73, -0.38, -0.57), (-0.38, -0.44, -0.81)
(0.88, 0.10, -0.46), (-0.55, -0.68, -0.49), (-0.72, -0.39, -0.57), (-0.67, -0.29, -0.68), (-0.38, -0.34, -0.86)
(0.89, 0.12, -0.44), (-0.58, -0.61, -0.53), (-0.75, -0.31, -0.59), (-0.67, -0.24, -0.70), (-0.38, -0.29, -0.88)
(0.74, 0.32, -0.60), (-0.53, -0.28, -0.80), (-0.75, -0.09, -0.66), (-0.78, 0.02, -0.62), (-0.54, 0.11, -0.83)
(0.76, 0.35, -0.55), (-0.48, -0.11, -0.87), (-0.72, 0.03, -0.69), (-0.78, 0.14, -0.61), (-0.57, 0.26, -0.78)
(0.83, 0.18, -0.53), (-0.54, -0.42, -0.73), (-0.77, -0.23, -0.60), (-0.80, -0.07, -0.60), (-0.55, 0.00, -0.84)
(0.87, -0.02, -0.49), (-0.61, -0.75, -0.25), (-0.82, -0.48, -0.30), (-0.82, -0.38, -0.43), (-0.52, -0.48, -0.71)
(0.79, 0.13, -0.60), (-0.53, -0.83, -0.18), (-0.73, -0.64, -0.25), (-0.74, -0.57, -0.36), (-0.45, -0.61, -0.65)
(0.78, 0.18, -0.60), (-0.58, -0.76, -0.30), (-0.78, -0.54, -0.32), (-0.79, -0.44, -0.43), (-0.48, -0.49, -0.73)
(0.81, 0.26, -0.53), (-0.64, -0.73, -0.26), (-0.82, -0.50, -0.27), (-0.84, -0.39, -0.38), (-0.52, -0.47, -0.71)
(0.84, 0.22, -0.49), (-0.59, -0.72, -0.36), (-0.77, -0.50, -0.39), (-0.75, -0.41, -0.52), (-0.42, -0.46, -0.78)
(0.85, 0.10, -0.52), (-0.65, -0.67, -0.37), (-0.83, -0.41, -0.38), (-0.80, -0.32, -0.51), (-0.47, -0.39, -0.79)
(0.82, 0.13, -0.56), (-0.73, -0.57, -0.37), (-0.89, -0.32, -0.34), (-0.85, -0.23, -0.48), (-0.52, -0.34, -0.78)
(0.76, 0.24, -0.61), (-0.75, -0.56, -0.34), (-0.91, -0.31, -0.29), (-0.88, -0.22, -0.41), (-0.55, -0.33, -0.77)
(0.79, 0.25, -0.56), (-0.71, -0.52, -0.47), (-0.90, -0.27, -0.35), (-0.91, -0.13, -0.40), (-0.67, -0.18, -0.72)
(0.82, 0.31, -0.48), (-0.59, -0.62, -0.53), (-0.80, -0.37, -0.47), (-0.83, -0.25, -0.51), (-0.53, -0.23, -0.81)
(0.81, 0.15, -0.57), (-0.42, -0.75, -0.51), (-0.70, -0.51, -0.50), (-0.70, -0.39, -0.59), (-0.39, -0.42, -0.82)
(0.78, 0.12, -0.62), (-0.46, -0.73, -0.51), (-0.71, -0.49, -0.50), (-0.67, -0.39, -0.63), (-0.16, -0.51, -0.84)
(0.86, 0.27, -0.43), (-0.50, -0.57, -0.65), (-0.73, -0.34, -0.59), (-0.67, -0.25, -0.70), (-0.30, -0.26, -0.92)
(0.86, 0.05, -0.52), (-0.46, -0.76, -0.46), (-0.70, -0.53, -0.48), (-0.67, -0.40, -0.63), (-0.18, -0.52, -0.84)
(0.78, -0.19, -0.59), (-0.57, -0.79, -0.21), (-0.73, -0.62, -0.29), (-0.74, -0.51, -0.44), (-0.39, -0.69, -0.60)
(0.79, -0.17, -0.60), (-0.64, -0.74, -0.22), (-0.85, -0.44, -0.28), (-0.84, -0.33, -0.43), (-0.51, -0.55, -0.66)
(0.80, -0.20, -0.57), (-0.29, -0.92, -0.27), (-0.60, -0.70, -0.39), (-0.70, -0.47, -0.53), (-0.53, -0.51, -0.67)
(0.85, -0.03, -0.52), (-0.50, -0.83, -0.26), (-0.74, -0.60, -0.32), (-0.72, -0.50, -0.48), (-0.34, -0.64, -0.69)
(0.83, -0.04, -0.55), (-0.51, -0.82, -0.25), (-0.76, -0.58, -0.30), (-0.76, -0.47, -0.46), (-0.39, -0.62, -0.68)
(0.80, -0.03, -0.60), (-0.57, -0.79, -0.23), (-0.82, -0.52, -0.24), (-0.83, -0.41, -0.37), (-0.48, -0.61, -0.63)
(0.80, -0.02, -0.60), (-0.57, -0.79, -0.23), (-0.82, -0.52, -0.24), (-0.83, -0.42, -0.37), (-0.48, -0.61, -0.63)
(0.79, -0.06, -0.61), (-0.53, -0.78, -0.32), (-0.79, -0.51, -0.35), (-0.80, -0.36, -0.48), (-0.49, -0.50, -0.72)
(0.78, -0.10, -0.61), (-0.50, -0.81, -0.32), (-0.75, -0.56, -0.35), (-0.80, -0.38, -0.47), (-0.55, -0.47, -0.69)
(0.78, -0.12, -0.61), (-0.42, -0.86, -0.28), (-0.70, -0.63, -0.34), (-0.78, -0.43, -0.46), (-0.56, -0.49, -0.66)
(0.84, -0.16, -0.52), (-0.38, -0.86, -0.33), (-0.70, -0.60, -0.39), (-0.74, -0.41, -0.54), (-0.48, -0.48, -0.73)
(0.82, -0.09, -0.56), (-0.48, -0.81, -0.35), (-0.74, -0.57, -0.37), (-0.75, -0.42, -0.51), (-0.43, -0.51, -0.75)
(0.82, -0.01, -0.57), (-0.45, -0.80, -0.40), (-0.71, -0.56, -0.42), (-0.72, -0.43, -0.55), (-0.41, -0.50, -0.77)
(0.86, 0.18, -0.47), (-0.31, -0.84, -0.43), (-0.58, -0.64, -0.51), (-0.59, -0.49, -0.63), (-0.31, -0.53, -0.79)
(0.88, 0.15, -0.45), (-0.30, -0.86, -0.41), (-0.58, -0.65, -0.49), (-0.59, -0.51, -0.63), (-0.28, -0.56, -0.78)
(0.87, 0.10, -0.47), (-0.39, -0.78, -0.49), (-0.68, -0.52, -0.51), (-0.66, -0.41, -0.63), (-0.33, -0.42, -0.85)
(0.86, 0.11, -0.49), (-0.40, -0.71, -0.58), (-0.70, -0.46, -0.55), (-0.67, -0.35, -0.65), (-0.35, -0.33, -0.87)
(0.85, 0.09, -0.52), (-0.41, -0.68, -0.60), (-0.70, -0.46, -0.54), (-0.69, -0.34, -0.64), (-0.38, -0.33, -0.86)
(0.84, 0.11, -0.53), (-0.40, -0.69, -0.60), (-0.70, -0.46, -0.54), (-0.69, -0.35, -0.63), (-0.41, -0.32, -0.85)
(0.86, 0.16, -0.49), (-0.46, -0.75, -0.47), (-0.73, -0.50, -0.46), (-0.73, -0.37, -0.57), (-0.40, -0.37, -0.84)
(0.89, 0.09, -0.45), (-0.44, -0.80, -0.40), (-0.71, -0.53, -0.46), (-0.68, -0.41, -0.61), (-0.37, -0.46, -0.81)
(0.89, 0.06, -0.44), (-0.44, -0.76, -0.49), (-0.71, -0.48, -0.51), (-0.68, -0.36, -0.64), (-0.33, -0.40, -0.85)
(0.80, 0.21, -0.56), (-0.36, -0.50, -0.79), (-0.66, -0.33, -0.68), (-0.68, -0.19, -0.71), (-0.43, -0.16, -0.89)
(0.92, 0.00, -0.39), (-0.58, -0.70, -0.41), (-0.80, -0.40, -0.44), (-0.76, -0.31, -0.57), (-0.44, -0.42, -0.80)
(0.89, 0.09, -0.45), (-0.43, -0.79, -0.43), (-0.71, -0.52, -0.47), (-0.70, -0.40, -0.59), (-0.37, -0.42, -0.83)
(0.91, 0.16, -0.38), (-0.45, -0.75, -0.48), (-0.72, -0.45, -0.52), (-0.71, -0.33, -0.62), (-0.41, -0.31, -0.86)
(0.89, 0.10, -0.46), (-0.44, -0.79, -0.42), (-0.71, -0.52, -0.47), (-0.71, -0.38, -0.59), (-0.39, -0.39, -0.83)
(0.90, 0.11, -0.43), (-0.46, -0.76, -0.45), (-0.73, -0.49, -0.48), (-0.73, -0.36, -0.59), (-0.39, -0.38, -0.84)
(0.89, 0.06, -0.45), (-0.52, -0.75, -0.42), (-0.76, -0.44, -0.47), (-0.73, -0.33, -0.60), (-0.43, -0.34, -0.83)
(0.88, 0.12, -0.45), (-0.54, -0.73, -0.43), (-0.77, -0.43, -0.47), (-0.75, -0.32, -0.58), (-0.42, -0.35, -0.84)
(0.86, 0.11, -0.50), (-0.64, -0.67, -0.38), (-0.83, -0.39, -0.40), (-0.79, -0.31, -0.53), (-0.46, -0.39, -0.79)
(0.82, 0.10, -0.57), (-0.61, -0.68, -0.41), (-0.81, -0.42, -0.41), (-0.78, -0.34, -0.53), (-0.45, -0.43, -0.79)
(0.82, 0.10, -0.57), (-0.67, -0.65, -0.36), (-0.85, -0.39, -0.37), (-0.83, -0.30, -0.47), (-0.50, -0.41, -0.76)
(0.84, 0.07, -0.53), (-0.66, -0.63, -0.40), (-0.84, -0.36, -0.41), (-0.81, -0.29, -0.52), (-0.47, -0.39, -0.79)
(0.85, 0.07, -0.52), (-0.69, -0.60, -0.40), (-0.87, -0.30, -0.39), (-0.84, -0.21, -0.50), (-0.51, -0.33, -0.79)
(0.83, 0.05, -0.55), (-0.62, -0.70, -0.36), (-0.82, -0.40, -0.41), (-0.79, -0.30, -0.53), (-0.43, -0.43, -0.79)
(0.84, -0.01, -0.54), (-0.58, -0.76, -0.29), (-0.82, -0.44, -0.36), (-0.80, -0.34, -0.49), (-0.43, -0.48, -0.76)
(0.82, -0.01, -0.57), (-0.44, -0.86, -0.24), (-0.71, -0.65, -0.28), (-0.70, -0.57, -0.44), (-0.31, -0.74, -0.60)
(0.86, 0.11, -0.50), (-0.24, -0.93, -0.27), (-0.51, -0.77, -0.39), (-0.43, -0.70, -0.57), (0.10, -0.77, -0.63)
(0.88, 0.19, -0.43), (0.08, -1.00, -0.02), (-0.32, -0.90, -0.28), (-0.27, -0.83, -0.48), (0.16, -0.81, -0.56)
(0.89, 0.17, -0.42), (0.20, -0.98, -0.10), (-0.28, -0.90, -0.34), (-0.26, -0.81, -0.53), (0.12, -0.80, -0.59)
(0.86, -0.07, -0.51), (-0.52, -0.80, -0.31), (-0.76, -0.52, -0.39), (-0.73, -0.42, -0.54), (-0.37, -0.53, -0.76)
(0.84, -0.03, -0.54), (-0.58, -0.75, -0.33), (-0.79, -0.46, -0.41), (-0.74, -0.36, -0.56), (-0.39, -0.49, -0.78)
(0.83, 0.09, -0.55), (-0.66, -0.67, -0.33), (-0.86, -0.38, -0.35), (-0.81, -0.31, -0.50), (-0.48, -0.43, -0.77)
(0.83, 0.10, -0.55), (-0.64, -0.68, -0.36), (-0.84, -0.40, -0.37), (-0.81, -0.33, -0.48), (-0.50, -0.40, -0.76)
(0.81, 0.14, -0.57), (-0.65, -0.67, -0.37), (-0.84, -0.40, -0.35), (-0.84, -0.30, -0.46), (-0.52, -0.39, -0.76)
(0.87, 0.05, -0.50), (-0.71, -0.55, -0.43), (-0.88, -0.25, -0.41), (-0.85, -0.14, -0.50), (-0.55, -0.25, -0.80)
(0.82, -0.04, -0.57), (-0.62, -0.71, -0.32), (-0.87, -0.34, -0.35), (-0.84, -0.26, -0.48), (-0.51, -0.42, -0.75)
(0.78, -0.06, -0.62), (-0.55, -0.78, -0.28), (-0.75, -0.57, -0.34), (-0.72, -0.48, -0.51), (-0.35, -0.68, -0.64)
(0.90, -0.12, -0.43), (-0.65, -0.68, -0.35), (-0.75, -0.48, -0.45), (-0.64, -0.45, -0.62), (-0.23, -0.67, -0.71)
(0.74, -0.43, -0.52), (-0.56, -0.76, -0.33), (-0.76, -0.41, -0.50), (-0.61, -0.42, -0.67), (-0.15, -0.58, -0.80)
(0.89, 0.05, -0.46), (-0.45, -0.84, -0.31), (-0.65, -0.64, -0.41), (-0.58, -0.56, -0.59), (-0.13, -0.69, -0.71)
(0.90, 0.01, -0.43), (-0.41, -0.80, -0.44), (-0.65, -0.55, -0.53), (-0.61, -0.44, -0.66), (-0.35, -0.47, -0.81)
(0.90, 0.08, -0.42), (-0.53, -0.64, -0.56), (-0.74, -0.30, -0.60), (-0.70, -0.22, -0.68), (-0.41, -0.22, -0.89)
(0.92, 0.17, -0.36), (-0.53, -0.61, -0.59), (-0.72, -0.30, -0.63), (-0.69, -0.22, -0.69), (-0.43, -0.15, -0.89)
(0.89, 0.05, -0.45), (-0.52, -0.74, -0.43), (-0.74, -0.44, -0.51), (-0.70, -0.35, -0.61), (-0.43, -0.33, -0.84)
(0.77, -0.06, -0.63), (-0.44, -0.89, -0.16), (-0.72, -0.63, -0.29), (-0.74, -0.52, -0.42), (-0.40, -0.62, -0.68)
(0.86, 0.04, -0.50), (-0.34, -0.92, -0.19), (-0.64, -0.69, -0.32), (-0.64, -0.60, -0.48), (-0.30, -0.66, -0.69)
(0.88, 0.03, -0.48), (-0.45, -0.89, -0.05), (-0.70, -0.68, -0.19), (-0.69, -0.63, -0.35), (-0.38, -0.71, -0.59)
(0.84, 0.04, -0.53), (-0.51, -0.86, -0.02), (-0.74, -0.66, -0.15), (-0.72, -0.62, -0.30), (-0.42, -0.71, -0.56)
(0.85, 0.04, -0.53), (-0.53, -0.85, -0.01), (-0.75, -0.65, -0.11), (-0.74, -0.62, -0.27), (-0.47, -0.70, -0.54)
(0.85, 0.16, -0.51), (-0.54, -0.84, -0.06), (-0.73, -0.66, -0.14), (-0.69, -0.66, -0.30), (-0.44, -0.74, -0.51)
(0.82, 0.25, -0.51), (-0.57, -0.78, -0.25), (-0.75, -0.59, -0.29), (-0.74, -0.53, -0.42), (-0.41, -0.62, -0.67)
(0.87, 0.12, -0.49), (-0.65, -0.63, -0.42), (-0.82, -0.38, -0.42), (-0.82, -0.24, -0.52), (-0.48, -0.32, -0.82)
(0.88, 0.09, -0.46), (-0.66, -0.66, -0.35), (-0.85, -0.37, -0.38), (-0.82, -0.27, -0.50), (-0.48, -0.38, -0.79)
(0.87, 0.00, -0.49), (-0.64, -0.64, -0.42), (-0.84, -0.35, -0.42), (-0.82, -0.18, -0.54), (-0.53, -0.34, -0.78)
(0.89, -0.10, -0.45), (-0.73, -0.51, -0.46), (-0.85, -0.13, -0.51), (-0.76, -0.07, -0.65), (-0.40, -0.34, -0.85)
(0.87, -0.17, -0.46), (-0.76, -0.45, -0.46), (-0.81, -0.16, -0.56), (-0.68, -0.14, -0.72), (-0.25, -0.42, -0.87)
